report_no,incident_time,complaint_type,cctv_flag,area_code,victim_code,offender_code,offender_name,offender_sex,offender_age,repeated_offender,no_of_offences,offender_relation,officer_code,case_status_code,case_status_desc,crime_code,crime_type,weapon_code,weapon_desc,week_number
200106077,08:40:00,Phone,FALSE,425,62258,1935618,Kaylynn,F,35,No,0,No,1034,IC,"Invest Cont",510,"VEHICLE - STOLEN",207,"OTHER KNIFE",4
200106078,21:15:00,Phone,FALSE,223,105670,35262,Emmitt,M,33,No,0,No,1111,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106080,20:44:00,Phone,FALSE,425,36207,987840,Ariella,F,40,No,0,No,2036,AO,"Adult Other",442,"SHOPLIFTING - PETTY THEFT ($95",400,"STRONG-ARM (HANDS, FIST, FEET ",4
200106082,17:30:00,Phone,FALSE,893,36127,1026126,Portia,F,31,No,0,No,2040,IC,"Invest Cont",625,"OTHER ASSAULT",104,SHOTGUN,4
200106086,18:00:00,Phone,FALSE,1001,9862,1812773,Laney,F,30,Yes,4,No,3256,IC,"Invest Cont",230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,4
200106088,18:20:00,Phone,FALSE,893,73927,230934,Devonte,M,33,Yes,3,No,2040,IC,"Invest Cont",230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,4
200106090,06:30:00,Phone,FALSE,425,66251,96110,Karly,F,35,No,0,No,1034,AA,"Adult Arrest",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106091,08:00:00,Phone,FALSE,261,80507,843516,Kenton,M,32,Yes,2,No,1023,IC,"Invest Cont",910,KIDNAPPING,308,STICK,4
200106096,20:00:00,Phone,FALSE,323,91175,1372069,Lacie,F,34,No,0,No,3258,IC,"Invest Cont",745,"VANDALISM - MISDEAMEANOR ($399",306,"ROCK/THROWN OBJECT",4
200106099,17:25:00,Phone,FALSE,336,45808,489583,Karli,F,40,Yes,7,No,1027,IC,"Invest Cont",956,"LETTERS, LEWD  -  TELEPHONE CA",206,"SWITCH BLADE",4
200106100,17:25:00,In-Person,FALSE,322,38373,890782,Fidel,M,32,No,0,No,3258,IC,"Invest Cont",956,"LETTERS, LEWD  -  TELEPHONE CA",206,"SWITCH BLADE",4
200106101,17:25:00,Phone,FALSE,887,79873,578577,Rosalee,F,35,Yes,2,No,5245,IC,"Invest Cont",956,"LETTERS, LEWD  -  TELEPHONE CA",206,"SWITCH BLADE",4
200106102,17:25:00,In-Person,FALSE,425,13278,479930,Shantel,F,33,No,0,No,1033,IC,"Invest Cont",956,"LETTERS, LEWD  -  TELEPHONE CA",206,"SWITCH BLADE",4
200106103,16:00:00,In-Person,FALSE,425,49333,533067,Sage,M,31,Yes,5,No,1034,IC,"Invest Cont",440,"THEFT PLAIN - PETTY ($950 & UN",102,"HAND GUN",4
200106104,17:25:00,Phone,FALSE,887,42079,682734,Enoch,M,39,Yes,6,No,4003,IC,"Invest Cont",956,"LETTERS, LEWD  -  TELEPHONE CA",206,"SWITCH BLADE",4
200106105,17:25:00,Phone,FALSE,261,38266,1950178,Reina,F,41,Yes,4,No,3258,IC,"Invest Cont",956,"LETTERS, LEWD  -  TELEPHONE CA",206,"SWITCH BLADE",4
200106107,13:50:00,In-Person,FALSE,887,94024,256205,Pansy,F,31,No,0,No,2040,IC,"Invest Cont",440,"THEFT PLAIN - PETTY ($950 & UN",102,"HAND GUN",4
200106108,20:30:00,Phone,FALSE,887,85409,1503490,Alia,F,31,Yes,1,No,2040,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106109,14:00:00,Phone,FALSE,261,103793,710435,Kolby,M,39,No,0,No,3258,IC,"Invest Cont",420,"THEFT FROM MOTOR VEHICLE - PET",506,FIRE,4
200106111,21:00:00,Phone,FALSE,887,64444,802516,Vida,F,40,No,0,No,5245,IC,"Invest Cont",910,KIDNAPPING,308,STICK,4
200106117,10:00:00,Phone,FALSE,887,47197,887067,Kenna,F,31,No,0,No,5245,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106119,04:00:00,Phone,FALSE,893,6566,1375332,Michel,M,32,Yes,2,No,2040,IC,"Invest Cont",440,"THEFT PLAIN - PETTY ($950 & UN",102,"HAND GUN",4
200106121,13:15:00,Phone,FALSE,425,28169,975051,Domenic,M,30,No,0,No,1034,IC,"Invest Cont",946,"OTHER MISCELLANEOUS CRIME",204,"FOLDING KNIFE",4
200106124,20:00:00,Phone,FALSE,371,11758,1297608,Claud,M,36,No,0,No,1027,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106125,21:00:00,In-Person,FALSE,893,50874,690777,Mayme,F,34,No,0,No,5245,IC,"Invest Cont",440,"THEFT PLAIN - PETTY ($950 & UN",102,"HAND GUN",4
200106127,13:45:00,Phone,FALSE,322,120767,1827867,Lucian,M,35,Yes,2,No,3258,IC,"Invest Cont",230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,4
200106142,11:30:00,Phone,FALSE,322,855,421241,Nathanial,M,36,Yes,4,No,3258,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106143,13:00:00,Phone,FALSE,887,35618,299524,Rohan,M,36,Yes,7,No,5245,IC,"Invest Cont",420,"THEFT FROM MOTOR VEHICLE - PET",506,FIRE,4
200106146,11:30:00,In-Person,FALSE,425,10013,1206725,Freeman,M,32,Yes,7,No,1034,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106147,17:00:00,Phone,FALSE,887,7231,98853,Lona,F,35,Yes,2,No,2040,IC,"Invest Cont",420,"THEFT FROM MOTOR VEHICLE - PET",506,FIRE,4
200106148,12:45:00,In-Person,FALSE,893,88139,916054,Garth,M,33,Yes,1,No,4003,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106149,14:25:00,Phone,FALSE,323,49605,1199009,Macey,F,41,No,0,No,3258,AO,"Adult Other",745,"VANDALISM - MISDEAMEANOR ($399",306,"ROCK/THROWN OBJECT",4
200106150,02:00:00,Phone,FALSE,223,117910,1556948,Mandi,F,31,No,0,No,2039,IC,"Invest Cont",230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,4
200106164,10:04:00,Phone,FALSE,893,58594,2385963,Denice,F,35,No,0,No,4003,IC,"Invest Cont",745,"VANDALISM - MISDEAMEANOR ($399",306,"ROCK/THROWN OBJECT",4
200106166,10:15:00,Phone,FALSE,322,13984,2313926,Cayla,F,30,No,0,No,4001,AO,"Adult Other",210,ROBBERY,515,"PHYSICAL PRESENCE",4
200106170,21:45:00,Phone,FALSE,887,44254,1723906,Raina,F,36,No,0,No,2040,IC,"Invest Cont",946,"OTHER MISCELLANEOUS CRIME",204,"FOLDING KNIFE",4
200106172,13:10:00,Phone,FALSE,887,77001,852061,Deidra,F,39,No,0,No,2040,IC,"Invest Cont",440,"THEFT PLAIN - PETTY ($950 & UN",102,"HAND GUN",4
200106173,19:35:00,Phone,FALSE,893,110737,508659,Ivette,F,30,No,0,No,2040,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106174,18:51:00,In-Person,FALSE,893,13654,1797459,Alycia,F,33,No,0,No,5245,IC,"Invest Cont",480,"BIKE - STOLEN",504,"DEMAND NOTE",4
200106175,08:30:00,Phone,FALSE,893,106420,2355163,Marisela,F,37,No,0,No,5245,IC,"Invest Cont",341,"THEFT-GRAND ($950.01 & OVER)EX",208,RAZOR,4
200106178,18:30:00,In-Person,FALSE,425,37195,388323,Mariela,F,35,No,0,No,1034,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106179,04:15:00,Phone,FALSE,371,119425,1464839,Carmelo,M,40,No,0,No,1027,IC,"Invest Cont",220,"ATTEMPTED ROBBERY",219,SCREWDRIVER,4
200106181,13:30:00,Phone,FALSE,887,76086,918804,Scottie,M,32,Yes,1,No,4003,IC,"Invest Cont",354,"THEFT OF IDENTITY",513,"STUN GUN",4
200106182,05:00:00,In-Person,FALSE,323,34117,1817381,Octavio,M,37,No,0,No,3258,IC,"Invest Cont",910,KIDNAPPING,308,STICK,4
200106183,07:45:00,In-Person,FALSE,425,80704,1485755,Lidia,F,41,Yes,6,No,1034,IC,"Invest Cont",341,"THEFT-GRAND ($950.01 & OVER)EX",208,RAZOR,4
200106184,22:30:00,Phone,FALSE,322,17897,18490,Catrina,F,31,Yes,7,No,3258,AO,"Adult Other",745,"VANDALISM - MISDEAMEANOR ($399",306,"ROCK/THROWN OBJECT",4
200106185,13:30:00,Phone,FALSE,1001,44861,1909393,Sandy,M,41,Yes,7,No,7100,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106186,19:30:00,In-Person,FALSE,893,10134,929861,Vada,F,36,Yes,1,No,5245,IC,"Invest Cont",510,"VEHICLE - STOLEN",207,"OTHER KNIFE",4
200106187,22:30:00,In-Person,FALSE,336,72057,970413,Ayana,F,36,No,0,No,1027,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106193,15:00:00,Phone,FALSE,323,113638,29244,Robby,M,35,No,0,No,3258,IC,"Invest Cont",420,"THEFT FROM MOTOR VEHICLE - PET",506,FIRE,4
200106197,13:15:00,Phone,FALSE,322,45221,1312328,Karlie,F,30,Yes,7,No,3258,IC,"Invest Cont",745,"VANDALISM - MISDEAMEANOR ($399",306,"ROCK/THROWN OBJECT",4
200106198,10:30:00,In-Person,FALSE,887,353,315589,Gregorio,M,41,No,0,No,4003,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106199,23:30:00,Phone,FALSE,322,119461,95904,Freida,F,30,No,0,No,3258,IC,"Invest Cont",510,"VEHICLE - STOLEN",207,"OTHER KNIFE",4
200106208,16:30:00,In-Person,FALSE,425,109485,434101,Rosario,F,33,Yes,3,No,1034,IC,"Invest Cont",420,"THEFT FROM MOTOR VEHICLE - PET",506,FIRE,4
200106209,12:00:00,Phone,FALSE,893,106813,1934382,Kennith,M,30,Yes,5,No,5245,IC,"Invest Cont",442,"SHOPLIFTING - PETTY THEFT ($95",400,"STRONG-ARM (HANDS, FIST, FEET ",4
200106210,16:20:00,Phone,FALSE,893,74206,1888269,Felecia,F,37,No,0,No,4003,IC,"Invest Cont",230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,4
200106214,21:00:00,In-Person,FALSE,887,71425,1641780,Manuela,F,33,No,0,No,5245,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106217,15:15:00,Phone,FALSE,336,117345,661535,Renata,F,36,Yes,5,No,1025,IC,"Invest Cont",625,"OTHER ASSAULT",104,SHOTGUN,4
200106218,10:00:00,Phone,FALSE,893,76412,1248198,Mekhi,M,39,Yes,1,No,4003,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106220,01:30:00,In-Person,FALSE,1001,65717,241254,Arlo,M,39,Yes,7,No,5555,IC,"Invest Cont",230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,4
200106221,17:10:00,In-Person,FALSE,1001,74798,1970954,Cordell,M,34,Yes,3,No,5555,IC,"Invest Cont",440,"THEFT PLAIN - PETTY ($950 & UN",102,"HAND GUN",4
200106222,21:30:00,In-Person,FALSE,323,106494,31760,Denzel,M,31,No,0,No,3258,IC,"Invest Cont",910,KIDNAPPING,308,STICK,4
200106224,15:25:00,In-Person,FALSE,990,77494,1002745,Stevie,F,35,Yes,4,No,3259,IC,"Invest Cont",230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,4
200106225,22:20:00,Phone,FALSE,1001,43743,1424948,Jaimie,F,37,No,0,No,5555,AA,"Adult Arrest",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106226,22:20:00,Phone,FALSE,893,70249,1023327,Lucretia,F,35,No,0,No,4003,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106227,22:20:00,Phone,FALSE,425,115315,1770557,Tera,F,39,No,0,No,1034,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106228,22:20:00,Phone,FALSE,990,21677,2079966,Beryl,F,36,Yes,2,No,3259,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106229,19:30:00,Phone,FALSE,425,60738,1611965,Mira,F,32,No,0,No,1034,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106230,19:00:00,Phone,FALSE,425,16891,497547,Cherish,F,32,No,0,No,1034,IC,"Invest Cont",341,"THEFT-GRAND ($950.01 & OVER)EX",208,RAZOR,4
200106231,20:00:00,Phone,FALSE,425,95084,1960421,Deven,M,32,Yes,1,No,1034,IC,"Invest Cont",341,"THEFT-GRAND ($950.01 & OVER)EX",208,RAZOR,4
200106232,12:00:00,Phone,FALSE,893,107550,2134098,Gianni,M,33,Yes,4,No,4003,IC,"Invest Cont",354,"THEFT OF IDENTITY",513,"STUN GUN",4
200106236,03:00:00,Phone,FALSE,990,84788,1928645,Kadence,F,34,Yes,1,No,3259,IC,"Invest Cont",230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,4
200106237,19:30:00,Phone,FALSE,336,91171,2156337,Herschel,M,36,Yes,4,No,1027,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106238,18:55:00,Phone,FALSE,990,91075,1408255,Ryland,M,33,No,0,No,3259,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106239,01:00:00,Phone,FALSE,1001,73438,789856,Cortez,M,34,Yes,1,No,5555,AA,"Adult Arrest",350,"THEFT, PERSON",221,GLASS,4
200106242,04:00:00,Phone,FALSE,893,115519,2108462,Danette,F,39,No,0,No,2040,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106243,01:40:00,Phone,FALSE,893,95469,1440452,Rowena,F,32,No,0,No,2040,IC,"Invest Cont",626,"INTIMATE PARTNER - SIMPLE ASSA",109,"SEMI-AUTOMATIC PISTOL",4
200106244,01:40:00,Phone,FALSE,990,2352,1428825,Everette,M,34,Yes,1,No,3259,AA,"Adult Arrest",236,"INTIMATE PARTNER - AGGRAVATED",205,"KITCHEN KNIFE",4
200106245,16:40:00,Phone,FALSE,1001,23221,745448,Ivory,F,33,Yes,1,No,5555,AA,"Adult Arrest",440,"THEFT PLAIN - PETTY ($950 & UN",102,"HAND GUN",4
200106246,20:00:00,Phone,FALSE,1001,32305,446106,Joslyn,F,41,No,0,No,5555,IC,"Invest Cont",440,"THEFT PLAIN - PETTY ($950 & UN",102,"HAND GUN",4
200106247,12:00:00,Phone,FALSE,322,87768,731254,Ali,F,36,No,0,No,4011,IC,"Invest Cont",230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,4
200106253,10:00:00,In-Person,FALSE,336,77493,1394795,Skylar,M,32,Yes,1,No,1027,IC,"Invest Cont",510,"VEHICLE - STOLEN",207,"OTHER KNIFE",2
200106255,00:45:00,Phone,FALSE,887,37912,1073752,Ulises,M,36,No,0,No,4003,IC,"Invest Cont",648,ARSON,218,"OTHER CUTTING INSTRUMENT",4
200106257,11:00:00,Phone,FALSE,336,96354,2345182,Ember,F,36,Yes,3,No,1027,IC,"Invest Cont",910,KIDNAPPING,308,STICK,4
200106266,11:30:00,Phone,FALSE,425,63123,557911,Alvina,F,40,Yes,3,No,3223,IC,"Invest Cont",623,"BATTERY POLICE (SIMPLE)",215,MACHETE,4
200106270,05:15:00,Phone,FALSE,1001,123905,586210,Leota,F,32,Yes,1,No,5555,IC,"Invest Cont",440,"THEFT PLAIN - PETTY ($950 & UN",102,"HAND GUN",4
200106273,20:00:00,Phone,FALSE,893,63406,96579,Yahir,M,36,Yes,4,No,2040,IC,"Invest Cont",745,"VANDALISM - MISDEAMEANOR ($399",306,"ROCK/THROWN OBJECT",4
200106275,20:00:00,In-Person,TRUE,261,347,2132254,Kristofer,M,32,Yes,3,No,6011,IC,"Invest Cont",440,"THEFT PLAIN - PETTY ($950 & UN",102,"HAND GUN",4
200106283,07:00:00,Phone,TRUE,323,107915,866400,Sandi,F,40,Yes,6,No,6011,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106285,13:45:00,Phone,TRUE,223,108805,764474,Marva,F,39,Yes,2,No,4444,AO,"Adult Other",888,TRESPASSING,501,"BOMB THREAT",4
200106286,21:15:00,Phone,TRUE,371,63221,148720,Gonzalo,M,35,No,0,No,7010,AO,"Adult Other",740,"VANDALISM - FELONY ($400 & OVE",200,"KNIFE WITH BLADE 6INCHES OR LE",4
200106288,18:00:00,In-Person,TRUE,336,21802,1419715,Luciana,F,37,Yes,5,No,7010,AO,"Adult Other",420,"THEFT FROM MOTOR VEHICLE - PET",506,FIRE,4
200106289,21:50:00,In-Person,FALSE,223,29439,43631,Benson,M,41,Yes,7,No,4444,IC,"Invest Cont",230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,4
200106290,19:30:00,Phone,FALSE,1001,83579,122586,Ansley,F,35,Yes,1,No,7100,IC,"Invest Cont",920,"KIDNAPPING - GRAND ATTEMPT",115,"ASSAULT WEAPON/UZI/AK47/ETC",4
200106293,02:00:00,In-Person,FALSE,223,63036,1751739,Gracelyn,F,31,Yes,6,No,4444,IC,"Invest Cont",910,KIDNAPPING,308,STICK,4
200106300,17:00:00,In-Person,FALSE,425,34717,195015,Vonda,F,32,Yes,4,No,1034,IC,"Invest Cont",440,"THEFT PLAIN - PETTY ($950 & UN",102,"HAND GUN",4
200106301,15:00:00,Phone,FALSE,223,89910,2271916,Darien,M,40,No,0,No,4444,IC,"Invest Cont",910,KIDNAPPING,308,STICK,4
200106304,10:00:00,In-Person,TRUE,990,35436,1647899,Amani,F,41,No,0,No,3259,IC,"Invest Cont",310,BURGLARY,113,"SIMULATED GUN",4
200106305,04:00:00,In-Person,TRUE,336,32218,2020207,Raelyn,F,31,Yes,4,No,7010,IC,"Invest Cont",350,"THEFT, PERSON",221,GLASS,4
200106308,22:25:00,In-Person,FALSE,223,10218,119361,Judi,F,36,Yes,2,No,4444,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106309,21:00:00,Phone,FALSE,887,8634,459716,Magnolia,F,34,Yes,3,No,2040,IC,"Invest Cont",745,"VANDALISM - MISDEAMEANOR ($399",306,"ROCK/THROWN OBJECT",4
200106312,04:30:00,Phone,TRUE,371,13294,5274,Christopher,F,36,No,0,No,1027,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106316,00:45:00,Phone,TRUE,223,16786,1036760,Alphonse,M,41,No,0,No,4444,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106317,15:45:00,In-Person,TRUE,425,86200,1245636,Tatyana,F,32,Yes,5,No,1034,IC,"Invest Cont",740,"VANDALISM - FELONY ($400 & OVE",200,"KNIFE WITH BLADE 6INCHES OR LE",4
200106318,18:30:00,Phone,TRUE,371,82213,882207,Nan,F,36,No,0,No,7010,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106319,11:00:00,Phone,FALSE,990,39065,2183244,Theodora,F,31,Yes,1,No,1024,IC,"Invest Cont",480,"BIKE - STOLEN",504,"DEMAND NOTE",4
200106320,17:22:00,Phone,FALSE,425,118272,2285537,Freddie,F,41,No,0,No,1034,IC,"Invest Cont",440,"THEFT PLAIN - PETTY ($950 & UN",102,"HAND GUN",4
200106321,21:00:00,In-Person,FALSE,223,77153,332862,Kason,M,37,No,0,No,4444,IC,"Invest Cont",910,KIDNAPPING,308,STICK,4
200106327,20:30:00,In-Person,TRUE,990,100261,799739,Randell,M,31,No,0,No,3259,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106328,10:30:00,In-Person,FALSE,893,6351,849994,Edison,M,31,No,0,No,2040,IC,"Invest Cont",331,"THEFT FROM MOTOR VEHICLE - GRA",312,"PIPE/METAL PIPE",4
200106329,15:00:00,Phone,FALSE,425,13521,2278956,Atticus,M,39,No,0,No,1034,IC,"Invest Cont",956,"LETTERS, LEWD  -  TELEPHONE CA",206,"SWITCH BLADE",4
200106330,08:15:00,In-Person,TRUE,336,106273,1766988,Shellie,F,41,No,0,No,2035,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106331,06:15:00,In-Person,FALSE,336,12295,589889,Johnna,F,37,Yes,7,No,7010,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106333,09:30:00,Phone,TRUE,990,41665,1472064,Marquise,M,41,No,0,No,1024,IC,"Invest Cont",480,"BIKE - STOLEN",504,"DEMAND NOTE",4
200106340,17:30:00,Phone,TRUE,336,28323,1008871,Margret,F,40,No,0,No,7010,IC,"Invest Cont",442,"SHOPLIFTING - PETTY THEFT ($95",400,"STRONG-ARM (HANDS, FIST, FEET ",4
200106343,08:20:00,Phone,FALSE,371,11507,1513772,Alonso,M,35,Yes,7,No,7010,IC,"Invest Cont",910,KIDNAPPING,308,STICK,4
200106345,10:00:00,Phone,FALSE,371,93227,2049384,Heriberto,M,39,Yes,3,No,1027,IC,"Invest Cont",230,"ASSAULT WITH DEADLY WEAPON, AG",216,SCISSORS,4
200106346,14:15:00,Phone,TRUE,371,8185,1383497,Delphine,F,31,No,0,No,7010,IC,"Invest Cont",850,"INDECENT EXPOSURE",304,CLUB/BAT,4
200106347,14:15:00,Phone,FALSE,371,67844,286561,Jairo,M,40,No,0,No,7010,IC,"Invest Cont",850,"INDECENT EXPOSURE",304,CLUB/BAT,4
200106350,14:20:00,Phone,TRUE,425,2685,857925,Jovan,M,33,Yes,6,No,1034,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106353,13:00:00,Phone,TRUE,322,35223,396176,Dionne,F,36,No,0,No,3249,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106354,22:00:00,Phone,TRUE,425,120423,742270,Christal,F,33,Yes,2,No,4112,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106356,16:25:00,Phone,FALSE,223,113328,413824,Kathi,F,30,Yes,1,No,4444,IC,"Invest Cont",745,"VANDALISM - MISDEAMEANOR ($399",306,"ROCK/THROWN OBJECT",4
200106368,11:00:00,Phone,FALSE,336,17486,2139891,Jaquan,M,41,Yes,3,No,7010,IC,"Invest Cont",420,"THEFT FROM MOTOR VEHICLE - PET",506,FIRE,4
200106375,17:00:00,Phone,FALSE,893,20291,1802279,Sawyer,F,41,Yes,2,No,2041,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106377,00:30:00,In-Person,FALSE,223,123978,2195441,Winfred,M,36,Yes,4,No,4444,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106381,17:00:00,In-Person,TRUE,990,98732,569988,Latanya,F,39,No,0,No,3259,IC,"Invest Cont",666,"BUNCO, ATTEMPT",514,"TIRE IRON",4
200106382,19:10:00,In-Person,TRUE,371,97118,1238537,Hassan,M,30,Yes,4,No,1027,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106383,18:00:00,Phone,TRUE,223,82749,686378,Elmo,M,40,No,0,No,4444,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106386,00:50:00,In-Person,FALSE,223,26760,1843085,Chastity,F,39,No,0,No,4444,IC,"Invest Cont",910,KIDNAPPING,308,STICK,4
200106389,18:30:00,Phone,FALSE,371,65656,651713,Chantal,F,41,Yes,5,No,7010,IC,"Invest Cont",440,"THEFT PLAIN - PETTY ($950 & UN",102,"HAND GUN",4
200106395,20:45:00,In-Person,FALSE,893,76705,737982,Savanah,F,32,No,0,No,2041,AA,"Adult Arrest",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106409,09:50:00,In-Person,TRUE,893,75671,893398,Phoenix,F,34,Yes,1,No,2041,IC,"Invest Cont",662,"BUNCO, GRAND THEFT",512,"MACE/PEPPER SPRAY",4
200106410,18:00:00,In-Person,FALSE,1001,118210,2280988,Jayleen,F,34,No,0,No,7100,IC,"Invest Cont",662,"BUNCO, GRAND THEFT",512,"MACE/PEPPER SPRAY",4
200106411,04:00:00,Phone,TRUE,371,52133,614468,Emelia,F,31,No,0,No,1027,IC,"Invest Cont",121,"RAPE, FORCIBLE",511,"VERBAL THREAT",4
200106412,10:00:00,In-Person,FALSE,887,24431,1800708,Gilda,F,34,Yes,7,No,2041,IC,"Invest Cont",341,"THEFT-GRAND ($950.01 & OVER)EX",208,RAZOR,4
200106414,05:15:00,Phone,TRUE,336,93053,1443030,Hershel,M,40,No,0,No,1027,IC,"Invest Cont",956,"LETTERS, LEWD  -  TELEPHONE CA",206,"SWITCH BLADE",4
200106415,16:00:00,Phone,TRUE,1001,119037,1415329,Lavern,M,35,Yes,3,No,7100,IC,"Invest Cont",740,"VANDALISM - FELONY ($400 & OVE",200,"KNIFE WITH BLADE 6INCHES OR LE",4
200106420,15:00:00,In-Person,FALSE,893,30099,2185016,Maegan,F,37,Yes,3,No,4010,IC,"Invest Cont",330,"BURGLARY FROM VEHICLE",302,"BLUNT INSTRUMENT",4
200106421,11:45:00,In-Person,TRUE,425,24840,302395,Bradly,M,34,No,0,No,1034,IC,"Invest Cont",755,"BOMB SCARE",301,"BELT FLAILING INSTRUMENT/CHAIN",4
200106425,11:20:00,Phone,FALSE,887,28772,427626,Arjun,M,41,No,0,No,2041,IC,"Invest Cont",623,"BATTERY POLICE (SIMPLE)",215,MACHETE,4
200106427,02:30:00,Phone,TRUE,223,88157,1951897,Belen,F,35,No,0,No,4444,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106431,13:00:00,Phone,TRUE,1001,67158,219038,Haylie,F,36,No,0,No,7100,IC,"Invest Cont",354,"THEFT OF IDENTITY",513,"STUN GUN",4
200106433,22:00:00,In-Person,TRUE,893,4892,2120193,Chaz,M,30,No,0,No,2041,IC,"Invest Cont",624,"BATTERY - SIMPLE ASSAULT",500,"UNKNOWN WEAPON/OTHER WEAPON",4
200106443,16:20:00,In-Person,FALSE,425,114750,2331531,Mathias,M,33,Yes,7,No,1034,IC,"Invest Cont",910,KIDNAPPING,308,STICK,4
